provider_id,npi,first_name,last_name,credential,full_name,primary_specialty,practice_address_line1,practice_address_line2,practice_city,practice_state,practice_zip,practice_phone,mailing_address_line1,mailing_address_line2,mailing_city,mailing_state,mailing_zip,license_number,license_state,license_expiration,accepting_new_patients,board_certified,years_in_practice,medical_school,residency_program,last_updated,taxonomy_code,house_no_p,area_p,area_type_p,house_no_m,area_m,area_type_m
PR_00455,5927282703,Charles,Johnson,MD PhD,"Charles Johnson, MD PhD",Urology,2825 Hollywood Blvd,,Santa ana,CA,90003,4242399807,2825 Hollywood Blvd,,Santa ana,CA,90003,A22709,CA,2023-11-13,Yes,False,19,Stanford University School of Medicine,UCLA Medical Center,2024-09-18,224215127X,2825,Hollywood,Blvd,2825,Hollywood,Blvd
PR_00456,1815352371,Sarah,Singh,DO,"Sarah Singh, DO",Pulmonology,8154 Hollywood Blvd,,San francisco,CA,95001,9176131681,8154 Hollywood Blvd,,San francisco,CA,95001,A96309,CA,2025-03-07,No,True,31,University of Michigan Medical School,Johns Hopkins Hospital,2024-12-10,212207568X,8154,Hollywood,Blvd,8154,Hollywood,Blvd
PR_00457,8796474084,Priya,Lee,DO PhD,"Priya Lee, DO PhD",Radiology,3293 Melrose Ave,,Sacramento,CA,90003,2123922461,6985 Rodeo Dr,Suite 124,Oakland,CA,90003,A74387,CA,2023-08-02,No,True,21,Harvard Medical School,Massachusetts General Hospital,2025-08-09,240660713X,3293,Melrose,Ave,6985,Rodeo,Dr
PR_00458,2351373996,Jennifer,Gonzalez,MD PhD,"Jennifer Gonzalez, MD PhD",Pulmonology,860 Rodeo Dr,,San francisco,CA,94001,2122467250,860 Rodeo Dr,,San francisco,CA,94001,A38114,CA,2023-07-22,Yes,True,19,Harvard Medical School,Cleveland Clinic,2024-09-30,244392606X,860,Rodeo,Dr,860,Rodeo,Dr
PR_00459,4346066647,William,Harris,DO,"William Harris, DO",Otolaryngology,6586 Broadway,,Queens,NY,10003,9179978998,6586 Broadway,,Queens,NY,10003,060NY370726,NY,2025-05-15,No,True,26,Harvard Medical School,Mount Sinai Hospital,2025-06-29,288981391X,6586,Broadway,,6586,Broadway,
PR_00460,1631873283,Ahmed,Anderson,MD,"Ahmed Anderson, MD",Cardiology,1889 Sunset Blvd,Suite 435,Santa ana,CA,90002,2126808844,4203 Rodeo Dr,Suite 976,Fresno,CA,90002,A84725,CA,2024-06-19,Yes,True,15,Harvard Medical School,UCSF Medical Center,2025-05-31,211221679X,1889,Sunset,Blvd,4203,Rodeo,Dr
PR_00461,2573066247,Carlos,Jones,DO,"Carlos Jones, DO",Emergency Medicine,6077 First Ave,,Queens,NY,11203,3232654690,8252 Park Ave,Suite 114,Bronx,NY,11203,060NY260128,NY,2024-11-30,Yes,True,22,UCSF School of Medicine,Massachusetts General Hospital,2025-01-20,209312412X,6077,First,Ave,8252,Park,Ave
PR_00462,2550213069,Wei,Thomas,MD PhD,"Wei Thomas, MD PhD",Urology,2349 York Ave,Suite 166,Rochester,NY,10001,2127761957,2349 York Ave,Suite 166,Rochester,NY,10001,060NY660226,NY,2023-02-05,No,True,15,Harvard Medical School,Johns Hopkins Hospital,2025-08-23,287088867X,2349,York,Ave,2349,York,Ave
PR_00463,2785324263,Wei,Patel,DO PhD,"Wei Patel, DO PhD",Nephrology,6337 First Avenue,,Bronx,NY,11203,3473647030,6337 First Ave,,Bronx,NY,11203,060NY767625,NY,2025-07-20,Unknown,True,28,Columbia University Vagelos College of Physicians and Surgeons,Mayo Clinic,2025-08-12,261731037X,6337,First,Ave,6337,First,Ave
PR_00464,7555628339,Linda,Sharma,DO,"Linda Sharma, DO",Oncology,2049 Beverly Dr,,San jose,CA,92001,9179294128,2049 Beverly Dr,,San jose,CA,92001,A69285,CA,2025-06-28,Unknown,True,40,NYU Grossman School of Medicine,Mount Sinai Hospital,2024-11-26,254788762X,2049,Beverly,Dr,2049,Beverly,Dr
PR_00465,3358268621,Patricia,Martin,DO,"Patricia Martin, DO",Internal Medicine,7705 Fifth Ave,,Albany,NY,11203,3102244382,7705 Fifth Ave,,Albany,NY,11203,060NY912203,NY,2025-04-24,No,True,18,University of Michigan Medical School,Mayo Clinic,2024-10-09,253938948X,7705,Fifth,Ave,7705,Fifth,Ave
PR_00466,1110005154,Sarah,Gonzalez,DO,"Sarah Gonzalez, DO",Radiology,7678 Park Ave,,Queens,NY,11203,9294073467,7678 Park Ave,,Queens,NY,11203,060NY742069,NY,2025-12-22,Yes,False,5,NYU Grossman School of Medicine,UCLA Medical Center,2024-11-08,259943922X,7678,Park,Ave,7678,Park,Ave
PR_00467,8874312717,Barbara,Perez,DO,"Barbara Perez, DO",Orthopedic Surgery,1663 York Ave,Suite 221,Queens,NY,10003,2123387241,1663 York Ave,Suite 221,Queens,NY,10003,060NY748322,NY,2025-04-19,No,False,31,Johns Hopkins School of Medicine,Massachusetts General Hospital,2024-11-06,292358103X,1663,York,Ave,1663,York,Ave
PR_00468,1229462130,Wei,White,DO PhD,"Wei White, DO PhD",Pathology,2980 First Ave,,New york,NY,11203,6265285789,2980 First Ave,,New york,NY,11203,060NY456281,NY,2023-06-24,Unknown,True,23,University of Michigan Medical School,Mount Sinai Hospital,2025-08-25,283464930X,2980,First,Ave,2980,First,Ave
PR_00469,2034476501,Mohammed,Zhang,DO PhD,"Mohammed Zhang, DO PhD",Radiology,5984 Melrose Ave,Suite 632,San jose,CA,94001,3479678505,5984 Melrose Ave,Suite 632,San jose,CA,94001,A13072,CA,2025-09-29,Unknown,True,22,Yale School of Medicine,Massachusetts General Hospital,2025-06-28,283774633X,5984,Melrose,Ave,5984,Melrose,Ave
PR_00470,8665254835,John,Wang,MD,"John Wang, MD",Pathology,3271 First Avenue,Suite 788,Yonkers,NY,11202,3104885369,3271 First Ave,Suite 788,Yonkers,NY,11202,060NY493364,NY,2024-11-18,Yes,False,6,NYU Grossman School of Medicine,Johns Hopkins Hospital,2025-08-22,217250444X,3271,First,Ave,3271,First,Ave
PR_00471,5912975191,Ana,Miller,DO,"Ana Miller, DO",Family Medicine,6118 Fifth Ave,,Queens,NY,14202,7182573272,6118 Fifth Ave,,Queens,NY,14202,060NY179074,NY,2023-01-20,Yes,True,12,Stanford University School of Medicine,Johns Hopkins Hospital,2025-09-01,258112164X,6118,Fifth,Ave,6118,Fifth,Ave
PR_00472,2801234285,Ana,Anderson,DO,"Ana Anderson, DO",Pulmonology,1302 Second Ave,Suite 937,Rochester,NY,14201,4243933031,8116 Amsterdam Ave,Suite 792,Queens,NY,14201,060NY720559,NY,2023-05-06,Unknown,True,13,Johns Hopkins School of Medicine,UCLA Medical Center,2025-05-09,221800123X,1302,Second,Ave,8116,Amsterdam,Ave
PR_00473,4210175091,Jennifer,Zhang,MD PhD,"Jennifer Zhang, MD PhD",Emergency Medicine,8302 Melrose Ave,Suite 453,San jose,CA,92001,2132818306,8302 Melrose Ave,Suite 453,San jose,CA,92001,A79540,CA,2023-01-15,Yes,True,21,University of Michigan Medical School,UCLA Medical Center,2024-09-10,291413119X,8302,Melrose,Ave,8302,Melrose,Ave
PR_00474,3392056779,Karen,Jones,MD PhD,"Karen Jones, MD PhD",Ophthalmology,5228 Santa Monica Blvd,,Sacramento,CA,93001,9296128596,5228 Santa Monica Blvd,,Sacramento,CA,93001,A74105,CA,2024-10-03,No,False,10,Johns Hopkins School of Medicine,UCSF Medical Center,2025-01-31,203285625X,5228,Santa Monica,Blvd,5228,Santa Monica,Blvd
PR_00475,2310672455,Li,Rodriguez,MD PhD,"Li Rodriguez, MD PhD",Otolaryngology,2448 Second Ave,,Rochester,NY,10001,9172229148,2448 Second Ave,,Rochester,NY,10001,060NY281172,NY,2023-11-06,No,True,20,Yale School of Medicine,NewYork-Presbyterian Hospital,2025-05-09,225494128X,2448,Second,Ave,2448,Second,Ave
PR_00476,6704254969,Barbara,Liu,DO PhD,"Barbara Liu, DO PhD",Neurology,2619 First Ave,,New york,NY,11201,4243243120,5297 Central Park West,Suite 340,Syracuse,NY,11201,060NY643962,NY,2025-10-09,Unknown,False,22,NYU Grossman School of Medicine,Mayo Clinic,2025-02-25,275876997X,2619,First,Ave,5297,Central Park,West
PR_00477,8595325937,Barbara,Jones,MD,"Barbara Jones, MD",Emergency Medicine,6833 Park Avenue,,Bronx,NY,11201,8188074883,6833 Park Ave,,Bronx,NY,11201,060NY427718,NY,2025-09-02,Yes,False,37,UCSF School of Medicine,Massachusetts General Hospital,2025-03-26,268579952X,6833,Park,Ave,6833,Park,Ave
PR_00478,6342507339,Mohammed,Miller,DO PhD,"Mohammed Miller, DO PhD",Pulmonology,5270 Wilshire Blvd,,Santa ana,CA,93001,6262036361,5270 Wilshire Blvd,,Santa ana,CA,93001,A44866,CA,2023-05-18,No,False,36,Johns Hopkins School of Medicine,NewYork-Presbyterian Hospital,2025-03-23,265055025X,5270,Wilshire,Blvd,5270,Wilshire,Blvd
PR_00479,4366044321,Mary,Liu,DO,"Mary Liu, DO",Endocrinology,3084 Pico Blvd,,San diego,CA,90005,3472251472,3084 Pico Blvd,,San diego,CA,90005,A35551,CA,2025-12-08,Unknown,False,6,NYU Grossman School of Medicine,Mount Sinai Hospital,2025-06-19,259953058X,3084,Pico,Blvd,3084,Pico,Blvd
PR_00480,2501058756,Rajesh,Harris,DO,"Rajesh Harris, DO",Otolaryngology,5147 Fifth Ave,Suite 823,Buffalo,NY,11203,6465227144,5147 Fifth Ave,Suite 823,Buffalo,NY,11203,060NY398595,NY,2023-11-30,Unknown,True,28,NYU Grossman School of Medicine,UCSF Medical Center,2025-06-03,243836914X,5147,Fifth,Ave,5147,Fifth,Ave
PR_00481,2218231551,Karen,Williams,MD PhD,"Karen Williams, MD PhD",Emergency Medicine,9315 Broadway,,Albany,NY,10001,9292837760,9315 Broadway,,Albany,NY,10001,060NY620803,NY,2023-05-11,No,True,32,UCLA David Geffen School of Medicine,Massachusetts General Hospital,2024-12-08,255881942X,9315,Broadway,,9315,Broadway,
PR_00482,37003321,Rajesh,Sanchez,DO,"Rajesh Sanchez, DO",Ophthalmology,1466 Park Ave,Suite 989,Syracuse,NY,10003,6467126234,1466 Park Ave,Suite 989,Syracuse,NY,10003,060NY350887,NY,2023-04-26,No,False,26,Harvard Medical School,NewYork-Presbyterian Hospital,2024-12-24,203155879X,1466,Park,Ave,1466,Park,Ave
PR_00483,2809448583,Priya,Clark,MD,"Priya Clark, MD",Neurology,9662 Broadway,,Bronx,NY,10004,2133634302,1321 Amsterdam Ave,,Rochester,NY,10004,060NY272154,NY,2025-03-24,Unknown,False,22,University of Pennsylvania Perelman School of Medicine,UCLA Medical Center,2025-04-22,252698234X,9662,Broadway,,1321,Amsterdam,Ave
PR_00484,9457039437,James,Jackson,DO PhD,"James Jackson, DO PhD",Neurology,9886 Columbus Ave,Suite 215,Albany,NY,11202,3232246077,1749 Central Park West,,Bronx,NY,11202,060NY871440,NY,2024-09-03,Yes,True,12,NYU Grossman School of Medicine,Cleveland Clinic,2024-12-21,296628993X,9886,Columbus,Ave,1749,Central Park,West
PR_00485,9100900402,Jennifer,Lee,DO PhD,"Jennifer Lee, DO PhD",Pediatrics,9861 Sunset Blvd,,Santa ana,CA,93001,3476557249,9861 Sunset Blvd,,Santa ana,CA,93001,A97428,CA,2024-05-23,Unknown,True,7,Harvard Medical School,UCLA Medical Center,2025-05-15,286674066X,9861,Sunset,Blvd,9861,Sunset,Blvd
PR_00486,7310720112,Christopher,Ramirez,MD PhD,"Christopher Ramirez, MD PhD",Emergency Medicine,6841 Columbus Ave,,New york,NY,10005,8184408458,6841 Columbus Ave,,New york,NY,10005,060NY416722,NY,2023-10-18,Unknown,False,18,Harvard Medical School,Mount Sinai Hospital,2025-08-01,298171412X,6841,Columbus,Ave,6841,Columbus,Ave
PR_00487,144734045,Ahmed,Martinez,DO,"Ahmed Martinez, DO",Otolaryngology,6184 Broadway,,New york,NY,11203,9174408339,6184 Broadway,,New york,NY,11203,060NY283524,NY,2023-01-28,Yes,True,37,UCLA David Geffen School of Medicine,Mount Sinai Hospital,2025-05-07,296042088X,6184,Broadway,,6184,Broadway,
PR_00488,5629657542,Li,Brown,MD PhD,"Li Brown, MD PhD",Radiology,9799 Third Ave,,Syracuse,NY,11203,6468889102,9799 Third Ave,,Syracuse,NY,11203,060NY489307,NY,2023-10-26,Unknown,False,24,UCLA David Geffen School of Medicine,Johns Hopkins Hospital,2024-10-29,233983969X,9799,Third,Ave,9799,Third,Ave
PR_00489,5829236165,Mohammed,Rodriguez,MD PhD,"Mohammed Rodriguez, MD PhD",Urology,7645 Santa Monica Blvd,,San francisco,CA,90001,7187139912,7645 Santa Monica Blvd,,San francisco,CA,90001,A91928,CA,2023-10-25,Yes,True,37,Harvard Medical School,NewYork-Presbyterian Hospital,2024-11-25,289206059X,7645,Santa Monica,Blvd,7645,Santa Monica,Blvd
PR_00490,9561372306,William,Anderson,MD PhD,"William Anderson, MD PhD",Psychiatry,5333 Central Park West,,Rochester,NY,14201,3233109113,5333 Central Park West,,Rochester,NY,14201,060NY959162,NY,2025-03-15,Yes,True,20,University of Pennsylvania Perelman School of Medicine,UCSF Medical Center,2025-03-31,228084257X,5333,Central Park,West,5333,Central Park,West
PR_00491,1656094568,Jessica,Miller,DO,"Jessica Miller, DO",Pulmonology,510 Lexington Avenue,Suite 894,Brooklyn,NY,10004,9294135977,510 Lexington Ave,Suite 894,Brooklyn,NY,10004,060NY170277,NY,2024-06-03,No,False,40,University of Michigan Medical School,Massachusetts General Hospital,2024-09-20,265945661X,510,Lexington,Ave,510,Lexington,Ave
PR_00492,607174814,Michael,Shah,MD PhD,"Michael Shah, MD PhD",Nephrology,4191 Central Park West,,Syracuse,NY,11202,7184512540,4191 Central Park West,,Syracuse,NY,11202,060NY543234,NY,2024-12-19,No,False,22,University of Pennsylvania Perelman School of Medicine,Mount Sinai Hospital,2025-08-16,243335214X,4191,Central Park,West,4191,Central Park,West
PR_00493,1827496809,Charles,Chen,DO PhD,"Charles Chen, DO PhD",Pulmonology,6728 Fifth Ave,,New york,NY,10003,3477992927,6728 Fifth Ave,,New york,NY,10003,060NY129607,NY,2025-11-02,Unknown,False,12,UCSF School of Medicine,NewYork-Presbyterian Hospital,2025-06-11,205344079X,6728,Fifth,Ave,6728,Fifth,Ave
PR_00494,7112229902,Charles,Liu,MD PhD,"Charles Liu, MD PhD",Psychiatry,2537 Fifth Ave,,Bronx,NY,11203,3107087007,2894 Second Ave,Suite 448,New york,NY,11203,060NY816212,NY,2025-10-07,Unknown,False,2,Yale School of Medicine,UCLA Medical Center,2024-10-12,272945272X,2537,Fifth,Ave,2894,Second,Ave
PR_00495,6832102196,James,Clark,DO PhD,"James Clark, DO PhD",Nephrology,7149 York Ave,Suite 369,Yonkers,NY,10002,6468804219,7149 York Ave,Suite 369,Yonkers,NY,10002,060NY796990,NY,2025-01-02,No,False,36,Columbia University Vagelos College of Physicians and Surgeons,Mount Sinai Hospital,2025-07-30,288082088X,7149,York,Ave,7149,York,Ave
PR_00496,801849809,William,Zhang,DO PhD,"William Zhang, DO PhD",Orthopedic Surgery,652 Park Ave,,Bronx,NY,10003,3473406235,652 Park Ave,,Bronx,NY,10003,060NY509688,NY,2023-01-23,Yes,False,14,University of Pennsylvania Perelman School of Medicine,Mount Sinai Hospital,2025-01-01,264254637X,652,Park,Ave,652,Park,Ave
PR_00497,3460605609,Christopher,Miller,DO,"Christopher Miller, DO",Pathology,8871 Fifth Ave,,Queens,NY,10003,9178877122,1115 First Ave,,Albany,NY,10003,060NY359069,NY,2025-04-26,No,False,39,University of Pennsylvania Perelman School of Medicine,Mayo Clinic,2024-12-31,282529913X,8871,Fifth,Ave,1115,First,Ave
PR_00498,8120546474,Ana,Kumar,DO PhD,"Ana Kumar, DO PhD",Pediatrics,2577 Hollywood Blvd,,Fresno,CA,93001,6265495972,2577 Hollywood Blvd,,Fresno,CA,93001,A14051,CA,2025-05-04,Unknown,False,20,UCSF School of Medicine,Mount Sinai Hospital,2025-02-17,292402421X,2577,Hollywood,Blvd,2577,Hollywood,Blvd
PR_00499,4498355398,Sarah,Chen,DO,"Sarah Chen, DO",Emergency Medicine,1491 Central Park West,,Syracuse,NY,11201,9175566019,1491 Central Park West,,Syracuse,NY,11201,060NY165991,NY,2024-05-30,Yes,False,34,UCLA David Geffen School of Medicine,NewYork-Presbyterian Hospital,2025-04-20,280230057X,1491,Central Park,West,1491,Central Park,West
PR_00500,1433952750,Linda,Gonzalez,DO,"Linda Gonzalez, DO",Orthopedic Surgery,4834 Hollywood Blvd,,Sacramento,CA,94001,9176018935,4834 Hollywood Blvd,,Sacramento,CA,94001,A70645,CA,2025-12-01,Unknown,False,37,UCSF School of Medicine,UCLA Medical Center,2025-06-20,234188706X,4834,Hollywood,Blvd,4834,Hollywood,Blvd
PR_00501,9141686013,Rajesh,Davis,MD,"Rajesh G Davis, MD",Internal Medicine,4013 Hollywood Blvd,,San francisco,CA,90002,8188659928,4013 Hollywood Blvd,,San francisco,CA,90002,A21395,CA,2025-05-14,No,True,29,University of Michigan Medical School,NewYork-Presbyterian Hospital,2025-08-30,221429110X,4013,Hollywood,Blvd,4013,Hollywood,Blvd
PR_00502,4778948967,Ahmed,Ramirez,MD PhD,"Ahmed G Ramirez, MD PhD",Internal Medicine,3528 Third Ave,,Brooklyn,NY,10002,4243962139,3528 Third Ave,,Brooklyn,NY,10002,060NY460663,NY,2024-06-25,Yes,True,19,Stanford University School of Medicine,Cleveland Clinic,2025-07-13,251019678X,3528,Third,Ave,3528,Third,Ave
PR_00503,4067917668,Thomas,Robinson,MD PhD,"Thomas K Robinson, MD PhD",Radiology,5821 Park Ave,,Buffalo,NY,10002,8185224483,4011 Madison Ave,Suite 755,Syracuse,NY,10002,060NY821590,NY,2024-03-25,Unknown,False,26,UCSF School of Medicine,Mayo Clinic,2025-04-20,218740864X,5821,Park,Ave,4011,Madison,Ave
PR_00504,1221500140,Joseph,Chen,MD PhD,"Joseph D Chen, MD PhD",Cardiology,7020 Pico Blvd,Suite 241,Oakland,CA,91001,3234571188,7020 Pico Blvd,Suite 241,Oakland,CA,91001,A21915,CA,2023-04-07,Unknown,True,35,Columbia University Vagelos College of Physicians and Surgeons,UCLA Medical Center,2025-07-07,239392920X,7020,Pico,Blvd,7020,Pico,Blvd
PR_00505,8842163091,Linda,Hernandez,DO PhD,"Linda B Hernandez, DO PhD",Urology,4316 York Ave,,Queens,NY,14201,3102192832,4316 York Ave,,Queens,NY,14201,060NY412942,NY,2025-11-05,No,False,16,Harvard Medical School,Cleveland Clinic,2024-11-16,210570592X,4316,York,Ave,4316,York,Ave
PR_00506,159446337,David,Shah,MD,"David H Shah, MD",Oncology,8728 Sunset Blvd,,San francisco,CA,93001,2128024770,8646 Pico Blvd,,Oakland,CA,93001,A36365,CA,2024-09-30,Unknown,True,1,Stanford University School of Medicine,Massachusetts General Hospital,2025-05-08,209046318X,8728,Sunset,Blvd,8646,Pico,Blvd
PR_00507,9994853209,Dave,Shah,MD,"Dave Shah, MD",Oncology,8728 Sunset Blvd,,San francisco,CA,93001,2128024770,8646 Pico Blvd,,Oakland,CA,93001,A36365,CA,2024-09-30,Unknown,True,1,Stanford University School of Medicine,Massachusetts General Hospital,2025-05-08,209046318X,8728,Sunset,Blvd,8646,Pico,Blvd
PR_00508,8953263898,Mohammed,Williams,MD PhD,"Mohammed A Williams, MD PhD",Psychiatry,3900 Lexington Ave,,Syracuse,NY,10004,3109461887,3900 Lexington Ave,,Syracuse,NY,10004,060NY698782,NY,2025-08-26,Unknown,True,4,UCLA David Geffen School of Medicine,UCLA Medical Center,2025-07-09,233374088X,3900,Lexington,Ave,3900,Lexington,Ave
PR_00509,2199471133,Christopher,Gonzalez,DO PhD,"Christopher N Gonzalez, DO PhD",Orthopedic Surgery,3007 Lexington Ave,,Syracuse,NY,10004,2134718454,9017 Fifth Ave,,New york,NY,10004,060NY197793,NY,2024-04-29,No,False,36,UCSF School of Medicine,Mayo Clinic,2025-05-28,239823450X,3007,Lexington,Ave,9017,Fifth,Ave
PR_00510,3379223417,Christopher,Brown,MD,"Christopher A Brown, MD",Pediatrics,937 Main St,,Santa ana,CA,94001,4248081651,937 Main St,,Santa ana,CA,94001,A17455,CA,2025-11-06,Unknown,True,27,University of Michigan Medical School,UCLA Medical Center,2025-04-22,227415205X,937,Main,St,937,Main,St
PR_00511,3469967336,Priya,Lee,DO,"Priya D Lee, DO",Radiology,2145 Columbus Ave,,Buffalo,NY,11203,9292705002,2145 Columbus Ave,,Buffalo,NY,11203,060NY176066,NY,2023-01-20,No,False,11,UCSF School of Medicine,NewYork-Presbyterian Hospital,2024-10-24,287775215X,2145,Columbus,Ave,2145,Columbus,Ave
PR_00512,1677269607,Susan,Smith,MD PhD,"Susan R Smith, MD PhD",Anesthesiology,1698 Sunset Blvd,,Fresno,CA,90002,7188497939,1698 Sunset Blvd,,Fresno,CA,90002,A30374,CA,2024-07-11,No,True,1,NYU Grossman School of Medicine,Mayo Clinic,2024-10-11,235159040X,1698,Sunset,Blvd,1698,Sunset,Blvd
PR_00513,4376855079,William,Lewis,DO PhD,"William Q Lewis, DO PhD",Dermatology,1833 Fifth Ave,Suite 478,Queens,NY,14201,3236163532,1833 Fifth Ave,Suite 478,Queens,NY,14201,060NY255287,NY,2025-05-30,Yes,True,12,UCLA David Geffen School of Medicine,Massachusetts General Hospital,2025-06-03,298860009X,1833,Fifth,Ave,1833,Fifth,Ave
PR_00514,9679352195,Fatima,Perez,DO PhD,"Fatima W Perez, DO PhD",Family Medicine,4066 Melrose Ave,,San francisco,CA,90002,6267496425,7712 Hollywood Blvd,,San jose,CA,90002,A39831,CA,2024-04-01,Yes,True,17,Johns Hopkins School of Medicine,NewYork-Presbyterian Hospital,2025-08-14,214549543X,4066,Melrose,Ave,7712,Hollywood,Blvd
PR_00515,6263355642,Karen,Ramirez,MD PhD,"Karen H Ramirez, MD PhD",Pathology,5140 Rodeo Dr,,San diego,CA,92001,6266186344,728 Rodeo Dr,,Los angeles,CA,92001,A80575,CA,2024-02-08,No,False,36,Johns Hopkins School of Medicine,Cleveland Clinic,2025-01-30,289245317X,5140,Rodeo,Dr,728,Rodeo,Dr
PR_00516,4369709312,Jennifer,Lopez,MD PhD,"Jennifer O Lopez, MD PhD",Pulmonology,7 Lexington Ave,,Buffalo,NY,10004,6268486491,7 Lexington Ave,,Buffalo,NY,10004,060NY786508,NY,2024-10-21,Yes,True,20,University of Pennsylvania Perelman School of Medicine,Cleveland Clinic,2025-06-19,203278320X,7,Lexington,Ave,7,Lexington,Ave
PR_00517,695560768,Michael,Thomas,DO PhD,"Michael X Thomas, DO PhD",Dermatology,1194 Santa Monica Blvd,Suite 813,Oakland,CA,95001,9173248478,1194 Santa Monica Blvd,Suite 813,Oakland,CA,95001,A62383,CA,2024-05-14,Yes,False,34,Yale School of Medicine,UCLA Medical Center,2025-01-19,282228802X,1194,Santa Monica,Blvd,1194,Santa Monica,Blvd
PR_00518,7616453455,Mike,Thomas,DO PhD,"Mike Thomas, DO PhD",Dermatology,1194 Santa Monica Blvd,Suite 813,Oakland,CA,95001,9173248478,1194 Santa Monica Blvd,Suite 813,Oakland,CA,95001,A62383,CA,2024-05-14,Yes,False,34,Yale School of Medicine,UCLA Medical Center,2025-01-19,282228802X,1194,Santa Monica,Blvd,1194,Santa Monica,Blvd
PR_00519,4722398988,Wei,Kumar,DO PhD,"Wei Z Kumar, DO PhD",Endocrinology,8977 Santa Monica Blvd,,San francisco,CA,93001,9297532320,8977 Santa Monica Blvd,,San francisco,CA,93001,A93579,CA,2024-07-21,Yes,True,15,UCLA David Geffen School of Medicine,Mayo Clinic,2024-09-06,228716269X,8977,Santa Monica,Blvd,8977,Santa Monica,Blvd
PR_00520,3065031218,David,Clark,DO PhD,"David T Clark, DO PhD",Otolaryngology,7634 Second Ave,,New york,NY,10004,4244258999,7634 Second Ave,,New york,NY,10004,060NY907189,NY,2023-02-10,Yes,False,28,UCSF School of Medicine,Massachusetts General Hospital,2025-02-15,245114543X,7634,Second,Ave,7634,Second,Ave
PR_00521,8041847245,Dave,Clark,DO PhD,"Dave Clark, DO PhD",Otolaryngology,7634 Second Ave,,New york,NY,10004,4244258999,7634 Second Ave,,New york,NY,10004,060NY907189,NY,2023-02-10,Yes,False,28,UCSF School of Medicine,Massachusetts General Hospital,2025-02-15,245114543X,7634,Second,Ave,7634,Second,Ave
PR_00522,2642364285,Priya,Sanchez,DO,"Priya C Sanchez, DO",Dermatology,2092 Pico Blvd,,Los angeles,CA,92001,9299797211,2092 Pico Blvd,,Los angeles,CA,92001,A21003,CA,2025-05-27,No,False,17,Stanford University School of Medicine,Mount Sinai Hospital,2025-08-24,272399599X,2092,Pico,Blvd,2092,Pico,Blvd
PR_00523,3190924875,Michael,Thompson,DO,"Michael N Thompson, DO",Nephrology,660 Main St,,San jose,CA,90004,8189352876,660 Main St,,San jose,CA,90004,A41266,CA,2023-09-16,Yes,False,7,University of Michigan Medical School,Massachusetts General Hospital,2025-03-27,277282128X,660,Main,St,660,Main,St
PR_00524,2303911148,Mike,Thompson,DO,"Mike Thompson, DO",Nephrology,660 Main St,,San jose,CA,90004,8189352876,660 Main St,,San jose,CA,90004,A41266,CA,2023-09-16,Yes,False,7,University of Michigan Medical School,Massachusetts General Hospital,2025-03-27,277282128X,660,Main,St,660,Main,St
