provider_id,npi,first_name,last_name,credential,full_name,primary_specialty,practice_address_line1,practice_address_line2,practice_city,practice_state,practice_zip,practice_phone,mailing_address_line1,mailing_address_line2,mailing_city,mailing_state,mailing_zip,license_number,license_state,license_expiration,accepting_new_patients,board_certified,years_in_practice,medical_school,residency_program,last_updated,taxonomy_code,house_no_p,area_p,area_type_p,house_no_m,area_m,area_type_m,valid_npi,license_number_gt,provider_name_gt,first_name_gt,last_name_gt,license_type_gt,profession_code_gt,specialty_gt,status_gt,issue_date_gt,expiration_date_gt,last_renewal_date_gt,address_line1_gt,address_city_gt,address_state_gt,address_zip_gt,phone_gt,disciplinary_actions_gt,board_certified_gt,medical_school_gt,verification_date_gt,house_no_gt,area_gt,area_type_gt
PR_00427,2925879647,Charles,Lee,DO PhD,"Charles Lee, DO PhD",Orthopedic Surgery,4917 Amsterdam Ave,,Bronx,NY,14202,9174698732,4917 Amsterdam Ave,,Bronx,NY,14202,060NY301225,NY,2025-03-22,No,False,10,Columbia University Vagelos College of Physicians and Surgeons,UCLA Medical Center,2025-03-05,242325110X,4917,Amsterdam,Ave,4917,Amsterdam,Ave,1,060NY301225,"Charles Lee, DO PhD",Charles,Lee,Physician,60,Orthopedic Surgery,Expired,2020-03-14,2025-03-22,2024-07-29,4917 Amsterdam Ave,Bronx,NY,14202,9174698732,[],False,Columbia University Vagelos College of Physicians and Surgeons,2025-09-02,4917,Amsterdam,Ave
PR_00428,4033445055,Elizabeth,Martin,DO PhD,"Elizabeth Martin, DO PhD",Pulmonology,6835 Broadway,,Yonkers,NY,10001,2135916336,6835 Broadway,,Yonkers,NY,10001,060NY944492,NY,2023-10-14,Unknown,True,14,University of Michigan Medical School,Mount Sinai Hospital,2025-04-15,214339094X,6835,Broadway,,6835,Broadway,,1,060NY944492,"Elizabeth Martin, DO PhD",Elizabeth,Martin,Physician,60,Pulmonology,Expired,2019-02-10,2023-10-14,2023-09-17,6835 Broadway,Yonkers,NY,10001,2135916336,[],True,University of Michigan Medical School,2025-09-02,6835,Broadway,
PR_00429,4996010548,David,Thomas,DO,"David Thomas, DO",Psychiatry,7860 Central Park West,,Syracuse,NY,10001,3235788178,7860 Central Park West,,Syracuse,NY,10001,060NY840807,NY,2025-09-24,No,True,31,Johns Hopkins School of Medicine,Johns Hopkins Hospital,2025-03-20,298307643X,7860,Central Park,West,7860,Central Park,West,1,060NY840807,"David Thomas, DO",David,Thomas,Physician,60,Psychiatry,Active,2019-06-29,2025-09-24,2025-03-09,7860 Central Park West,Syracuse,NY,10001,3235788178,[],True,Johns Hopkins School of Medicine,2025-09-02,7860,Central Park,West
PR_00430,8402155735,Linda,Martinez,DO,"Linda Martinez, DO",Ophthalmology,9406 Park Ave,,Albany,NY,10002,6465288673,9406 Park Ave,,Albany,NY,10002,060NY673136,NY,2024-06-17,Yes,False,24,NYU Grossman School of Medicine,Cleveland Clinic,2024-09-21,294497375X,9406,Park,Ave,9406,Park,Ave,1,060NY673136,"Linda Martinez, DO",Linda,Martinez,Physician,60,Ophthalmology,Expired,2021-04-03,2024-06-17,2023-01-17,9406 Park Ave,Albany,NY,10002,6465288673,[],False,NYU Grossman School of Medicine,2025-09-02,9406,Park,Ave
PR_00431,960858749,Thomas,Taylor,MD,"Thomas Taylor, MD",Pathology,6731 Second Ave,,Yonkers,NY,11203,4245412099,6731 Second Ave,,Yonkers,NY,11203,060NY163214,NY,2025-11-15,Unknown,True,37,Stanford University School of Medicine,Johns Hopkins Hospital,2024-12-04,221236454X,6731,Second,Ave,6731,Second,Ave,1,060NY163214,"Thomas Taylor, MD",Thomas,Taylor,Physician,60,Pathology,Active,2021-05-06,2025-11-15,2024-12-05,6731 Second Ave,Yonkers,NY,11203,4245412099,[],True,Stanford University School of Medicine,2025-09-02,6731,Second,Ave
PR_00432,2512957862,Ana,Kumar,MD,"Ana Kumar, MD",Pulmonology,7676 Amsterdam Ave,,Bronx,NY,10002,2126115813,7676 Amsterdam Ave,,Bronx,NY,10002,060NY390313,NY,2025-08-11,Yes,False,2,Harvard Medical School,Cleveland Clinic,2025-03-21,257331055X,7676,Amsterdam,Ave,7676,Amsterdam,Ave,1,060NY390313,"Ana Kumar, MD",Ana,Kumar,Physician,60,Pulmonology,Expired,2023-02-05,2025-08-11,2025-07-05,7676 Amsterdam Ave,Bronx,NY,10002,2126115813,[],False,Harvard Medical School,2025-09-02,7676,Amsterdam,Ave
PR_00433,2342108906,Robert,Taylor,DO,"Robert Taylor, DO",Neurology,5352 York Ave,,Syracuse,NY,10004,6467536710,5352 York Ave,,Syracuse,NY,10004,060NY471872,NY,2023-11-09,Yes,False,21,University of Pennsylvania Perelman School of Medicine,Cleveland Clinic,2025-05-22,240658510X,5352,York,Ave,5352,York,Ave,1,060NY471872,"Robert Taylor, DO",Robert,Taylor,Physician,60,Neurology,Expired,2017-01-19,2023-11-09,2023-06-29,5352 York Ave,Syracuse,NY,10004,6467536710,[],False,University of Pennsylvania Perelman School of Medicine,2025-09-02,5352,York,Ave
PR_00434,7360776334,William,Ramirez,MD PhD,"William Ramirez, MD PhD",Family Medicine,3560 Third Ave,,New york,NY,10003,2138043042,3560 Third Ave,,New york,NY,10003,060NY229090,NY,2025-02-07,Yes,True,33,University of Michigan Medical School,Johns Hopkins Hospital,2025-06-11,228137132X,3560,Third,Ave,3560,Third,Ave,1,060NY229090,"William Ramirez, MD PhD",William,Ramirez,Physician,60,Family Medicine,Expired,2020-10-27,2025-02-07,2024-12-26,3560 Third Ave,New york,NY,10003,2138043042,[],True,University of Michigan Medical School,2025-09-02,3560,Third,Ave
PR_00436,9345962621,Ana,Harris,DO PhD,"Ana Harris, DO PhD",Pulmonology,4501 Central Park West,Suite 354,Rochester,NY,10001,6467313480,152 Madison Ave,Suite 581,Albany,NY,10001,060NY899316,NY,2023-03-21,Unknown,True,24,Stanford University School of Medicine,Mayo Clinic,2025-08-18,266780754X,4501,Central Park,West,152,Madison,Ave,1,060NY899316,"Ana Harris, DO PhD",Ana,Harris,Physician,60,Pulmonology,Expired,2017-09-07,2023-03-21,2022-02-10,4501 Central Park West,Rochester,NY,10001,6467313480,"[{""action_type"": ""Probation"", ""action_date"": ""2024-04-04"", ""description"": ""Disciplinary action related to professional conduct""}]",True,Stanford University School of Medicine,2025-09-02,4501,Central Park,West
PR_00438,8591779321,Li,Sharma,DO PhD,"Li Sharma, DO PhD",Radiology,9884 Columbus Ave,,New york,NY,10005,9177273126,9884 Columbus Ave,,New york,NY,10005,060NY369338,NY,2023-09-20,Yes,True,6,Stanford University School of Medicine,UCSF Medical Center,2025-04-11,282545856X,9884,Columbus,Ave,9884,Columbus,Ave,1,060NY369338,"Li Sharma, DO PhD",Li,Sharma,Physician,60,Radiology,Expired,2017-04-15,2023-09-20,2022-04-07,9884 Columbus Ave,New york,NY,10005,9177273126,[],True,Stanford University School of Medicine,2025-09-02,9884,Columbus,Ave
PR_00439,6529060321,James,Thomas,DO,"James Thomas, DO",Radiology,4934 Third Ave,,Syracuse,NY,14202,2123461558,4934 Third Ave,,Syracuse,NY,14202,060NY379682,NY,2023-09-27,Yes,True,26,NYU Grossman School of Medicine,Massachusetts General Hospital,2024-11-14,264528712X,4934,Third,Ave,4934,Third,Ave,1,060NY379682,"James Thomas, DO",James,Thomas,Physician,60,Radiology,Expired,2021-02-01,2023-09-27,2022-07-18,4934 Third Ave,Syracuse,NY,14202,2123461558,[],True,NYU Grossman School of Medicine,2025-09-02,4934,Third,Ave
PR_00441,6832303585,Jessica,Rodriguez,MD,"Jessica Rodriguez, MD",Orthopedic Surgery,7495 Fifth Ave,,Brooklyn,NY,14201,4249983486,5696 Lexington Ave,,Syracuse,NY,14201,060NY186997,NY,2025-10-30,Unknown,True,35,NYU Grossman School of Medicine,Cleveland Clinic,2024-09-12,271252175X,7495,Fifth,Ave,5696,Lexington,Ave,1,060NY186997,"Jessica Rodriguez, MD",Jessica,Rodriguez,Physician,60,Orthopedic Surgery,Active,2023-09-25,2025-10-30,2025-04-16,7495 Fifth Ave,Brooklyn,NY,14201,4249983486,[],True,NYU Grossman School of Medicine,2025-09-02,7495,Fifth,Ave
PR_00442,646867752,William,White,DO,"William White, DO",Emergency Medicine,2714 Columbus Ave,,Bronx,NY,10003,6469385915,2714 Columbus Ave,,Bronx,NY,10003,060NY544612,NY,2024-02-19,Yes,True,17,Yale School of Medicine,NewYork-Presbyterian Hospital,2025-05-19,298443400X,2714,Columbus,Ave,2714,Columbus,Ave,1,060NY544612,"William White, DO",William,White,Physician,60,Emergency Medicine,Expired,2021-10-29,2024-02-19,2023-07-26,2714 Columbus Ave,Bronx,NY,100**,6469385915,[],True,Yale School of Medicine,2025-09-02,2714,Columbus,Ave
PR_00443,2669335131,Karen,Liu,MD,"Karen Liu, MD",Oncology,6724 Madison Ave,,Queens,NY,11203,3473437577,6724 Madison Ave,,Queens,NY,11203,060NY946188,NY,2024-05-11,Yes,True,14,UCSF School of Medicine,Mayo Clinic,2024-09-23,236972997X,6724,Madison,Ave,6724,Madison,Ave,1,060NY946188,"Karen Liu, MD",Karen,Liu,Physician,60,Oncology,Expired,2020-02-18,2024-05-11,2024-02-11,6724 Madison Ave,Queens,NY,11203,3473437577,[],True,UCSF School of Medicine,2025-09-02,6724,Madison,Ave
PR_00445,8564510171,David,Liu,MD PhD,"David Liu, MD PhD",Emergency Medicine,8103 Central Park West,Suite 207,Yonkers,NY,11202,9177999109,8103 Central Park West,Suite 207,Yonkers,NY,11202,060NY393814,NY,2024-07-18,Yes,False,18,Stanford University School of Medicine,Mount Sinai Hospital,2024-11-19,281421925X,8103,Central Park,West,8103,Central Park,West,1,060NY393814,"David Liu, MD PhD",David,Liu,Physician,60,Emergency Medicine,Expired,2018-04-09,2024-07-18,2023-08-25,8103 Central Park West,Yonkers,NY,11202,9177999109,"[{""action_type"": ""Fine"", ""action_date"": ""2023-01-13"", ""description"": ""Disciplinary action related to patient care""}]",False,Stanford University School of Medicine,2025-09-02,8103,Central Park,West
PR_00447,7057423887,John,Perez,MD,"John Perez, MD",Emergency Medicine,6753 Broadway,,Syracuse,NY,10005,6265297575,6753 Broadway,,Syracuse,NY,10005,060NY469495,NY,2024-05-24,No,True,32,Stanford University School of Medicine,UCLA Medical Center,2025-03-06,282732173X,6753,Broadway,,6753,Broadway,,1,060NY469495,"John Perez, MD",John,Perez,Physician,60,Emergency Medicine,Expired,2021-03-16,2024-05-24,2023-11-27,6753 Broadway,Syracuse,NY,10005,6265297575,[],True,Stanford University School of Medicine,2025-09-02,6753,Broadway,
PR_00449,1499153703,Ahmed,Jones,DO,"Ahmed Jones, DO",Oncology,9798 Columbus Ave,Suite 448,Yonkers,NY,10005,9177613539,9798 Columbus Ave,Suite 448,Yonkers,NY,10005,060NY516029,NY,2023-09-30,Unknown,False,2,UCSF School of Medicine,Cleveland Clinic,2024-09-12,229390348X,9798,Columbus,Ave,9798,Columbus,Ave,1,060NY516029,"Ahmed Jones, DO",Ahmed,Jones,Physician,60,Oncology,Expired,2020-04-28,2023-09-30,2022-10-01,9798 Columbus Ave,Yonkers,NY,10005,9177613539,[],False,UCSF School of Medicine,2025-09-02,9798,Columbus,Ave
PR_00451,8785193586,Mohammed,Thomas,MD PhD,"Mohammed Thomas, MD PhD",Emergency Medicine,1263 Central Park West,,Queens,NY,11201,9176765409,1263 Central Park West,,Queens,NY,11201,060NY358888,NY,2023-09-21,Unknown,True,30,University of Michigan Medical School,Mount Sinai Hospital,2024-12-22,279331123X,1263,Central Park,West,1263,Central Park,West,1,060NY358888,"MOHAMMED THOMAS, MD PHD",Mohammed,Thomas,Physician,60,Emergency Medicine,Expired,2018-11-14,2023-09-21,2022-07-02,1263 Central Park West,Queens,NY,11201,9176765409,[],True,University of Michigan Medical School,2025-09-02,1263,Central Park,West
PR_00452,4940976263,Linda,Jones,DO,"Linda Jones, DO",Pediatrics,7348 York Ave,,New york,NY,11201,9178778407,7348 York Ave,,New york,NY,11201,060NY166874,NY,2024-12-26,No,False,22,University of Pennsylvania Perelman School of Medicine,UCSF Medical Center,2025-06-21,272425578X,7348,York,Ave,7348,York,Ave,1,060NY166874,"Linda Jones, DO",Linda,Jones,Physician,60,Pediatrics,Expired,2020-04-07,2024-12-26,2023-08-18,7348 York Ave,New york,NY,11201,9178778407,[],False,University of Pennsylvania Perelman School of Medicine,2025-09-02,7348,York,Ave
PR_00454,7184090809,William,Miller,MD PhD,"William Miller, MD PhD",Radiology,7052 Lexington Ave,Suite 511,Syracuse,NY,10002,6265822564,7052 Lexington Ave,Suite 511,Syracuse,NY,10002,060NY468260,NY,2023-06-17,Yes,True,34,Harvard Medical School,Massachusetts General Hospital,2025-03-19,251640743X,7052,Lexington,Ave,7052,Lexington,Ave,1,060NY468260,"William Miller, MD PhD",William,Miller,Physician,60,Radiology,Expired,2018-04-25,2023-06-17,2023-01-22,7052 Lexington Ave,Syracuse,NY,10002,6265822564,[],True,Harvard Medical School,2025-09-02,7052,Lexington,Ave
PR_00459,4346066647,William,Harris,DO,"William Harris, DO",Otolaryngology,6586 Broadway,,Queens,NY,10003,9179978998,6586 Broadway,,Queens,NY,10003,060NY370726,NY,2025-05-15,No,True,26,Harvard Medical School,Mount Sinai Hospital,2025-06-29,288981391X,6586,Broadway,,6586,Broadway,,1,060NY370726,"William Harris, DO",William,Harris,Physician,60,Otolaryngology,Expired,2020-06-06,2025-05-15,2024-07-22,6586 Broadway,Queens,NY,10003,9179978998,[],True,Harvard Medical School,2025-09-02,6586,Broadway,
PR_00461,2573066247,Carlos,Jones,DO,"Carlos Jones, DO",Emergency Medicine,6077 First Ave,,Queens,NY,11203,3232654690,8252 Park Ave,Suite 114,Bronx,NY,11203,060NY260128,NY,2024-11-30,Yes,True,22,UCSF School of Medicine,Massachusetts General Hospital,2025-01-20,209312412X,6077,First,Ave,8252,Park,Ave,1,060NY260128,"Carlos Jones, DO",Carlos,Jones,Physician,60,Emergency Medicine,Expired,2022-09-10,2024-11-30,2024-01-24,6077 First Ave,Queens,NY,11203,3232654690,[],True,UCSF School of Medicine,2025-09-02,6077,First,Ave
PR_00462,2550213069,Wei,Thomas,MD PhD,"Wei Thomas, MD PhD",Urology,2349 York Ave,Suite 166,Rochester,NY,10001,2127761957,2349 York Ave,Suite 166,Rochester,NY,10001,060NY660226,NY,2023-02-05,No,True,15,Harvard Medical School,Johns Hopkins Hospital,2025-08-23,287088867X,2349,York,Ave,2349,York,Ave,1,060NY660226,"Wei Thomas, MD PhD",Wei,Thomas,Physician,60,Urology,Expired,2021-01-26,2023-02-05,2021-11-04,2349 York Ave,Rochester,NY,10001,2127761957,[],True,Harvard Medical School,2025-09-02,2349,York,Ave
PR_00463,2785324263,Wei,Patel,DO PhD,"Wei Patel, DO PhD",Nephrology,6337 First Avenue,,Bronx,NY,11203,3473647030,6337 First Ave,,Bronx,NY,11203,060NY767625,NY,2025-07-20,Unknown,True,28,Columbia University Vagelos College of Physicians and Surgeons,Mayo Clinic,2025-08-12,261731037X,6337,First,Ave,6337,First,Ave,1,060NY767625,"Wei Patel, DO PhD",Wei,Patel,Physician,60,Nephrology,Expired,2021-08-19,2025-07-20,2024-03-19,6337 First Avenue,Bronx,NY,11203,3473647030,[],True,Columbia University Vagelos College of Physicians and Surgeons,2025-09-02,6337,First,Ave
PR_00465,3358268621,Patricia,Martin,DO,"Patricia Martin, DO",Internal Medicine,7705 Fifth Ave,,Albany,NY,11203,3102244382,7705 Fifth Ave,,Albany,NY,11203,060NY912203,NY,2025-04-24,No,True,18,University of Michigan Medical School,Mayo Clinic,2024-10-09,253938948X,7705,Fifth,Ave,7705,Fifth,Ave,1,060NY912203,"Patricia Martin, DO",Patricia,Martin,Physician,60,Internal Medicine,Expired,2020-03-25,2025-04-24,2023-10-31,7705 Fifth Ave,Albany,NY,11203,3102244382,[],True,University of Michigan Medical School,2025-09-02,7705,Fifth,Ave
PR_00466,1110005154,Sarah,Gonzalez,DO,"Sarah Gonzalez, DO",Radiology,7678 Park Ave,,Queens,NY,11203,9294073467,7678 Park Ave,,Queens,NY,11203,060NY742069,NY,2025-12-22,Yes,False,5,NYU Grossman School of Medicine,UCLA Medical Center,2024-11-08,259943922X,7678,Park,Ave,7678,Park,Ave,1,060NY742069,"Sarah Gonzalez, DO",Sarah,Gonzalez,Physician,60,Radiology,Active,2022-10-15,2025-12-22,2024-12-04,7678 Park Ave,Queens,NY,11203,9294073467,[],False,NYU Grossman School of Medicine,2025-09-02,7678,Park,Ave
PR_00467,8874312717,Barbara,Perez,DO,"Barbara Perez, DO",Orthopedic Surgery,1663 York Ave,Suite 221,Queens,NY,10003,2123387241,1663 York Ave,Suite 221,Queens,NY,10003,060NY748322,NY,2025-04-19,No,False,31,Johns Hopkins School of Medicine,Massachusetts General Hospital,2024-11-06,292358103X,1663,York,Ave,1663,York,Ave,1,060NY748322,"Barbara Perez, DO",Barbara,Perez,Physician,60,Orthopedic Surgery,Expired,2022-08-09,2025-04-19,2023-06-06,1663 York Ave,Queens,NY,10003,2123387241,[],False,Johns Hopkins School of Medicine,2025-09-02,1663,York,Ave
PR_00468,1229462130,Wei,White,DO PhD,"Wei White, DO PhD",Pathology,2980 First Ave,,New york,NY,11203,6265285789,2980 First Ave,,New york,NY,11203,060NY456281,NY,2023-06-24,Unknown,True,23,University of Michigan Medical School,Mount Sinai Hospital,2025-08-25,283464930X,2980,First,Ave,2980,First,Ave,1,060NY456281,"Wei White, DO PhD",Wei,White,Physician,60,Pathology,Expired,2017-08-09,2023-06-24,2021-10-12,2980 First Ave,New york,NY,11203,6265285789,[],True,University of Michigan Medical School,2025-09-02,2980,First,Ave
PR_00470,8665254835,John,Wang,MD,"John Wang, MD",Pathology,3271 First Avenue,Suite 788,Yonkers,NY,11202,3104885369,3271 First Ave,Suite 788,Yonkers,NY,11202,060NY493364,NY,2024-11-18,Yes,False,6,NYU Grossman School of Medicine,Johns Hopkins Hospital,2025-08-22,217250444X,3271,First,Ave,3271,First,Ave,1,060NY493364,"John Wang, MD",John,Wang,Physician,60,Pathology,Expired,2020-01-15,2024-11-18,2023-04-20,3271 First Avenue,Yonkers,NY,11202,3104885369,[],False,NYU Grossman School of Medicine,2025-09-02,3271,First,Ave
PR_00471,5912975191,Ana,Miller,DO,"Ana Miller, DO",Family Medicine,6118 Fifth Ave,,Queens,NY,14202,7182573272,6118 Fifth Ave,,Queens,NY,14202,060NY179074,NY,2023-01-20,Yes,True,12,Stanford University School of Medicine,Johns Hopkins Hospital,2025-09-01,258112164X,6118,Fifth,Ave,6118,Fifth,Ave,1,060NY179074,"Ana Miller, DO",Ana,Miller,Physician,60,Family Medicine,Expired,2020-09-10,2023-01-20,2022-04-03,6118 Fifth Ave,Queens,NY,14202,7182573272,[],True,Stanford University School of Medicine,2025-09-02,6118,Fifth,Ave
PR_00472,2801234285,Ana,Anderson,DO,"Ana Anderson, DO",Pulmonology,1302 Second Ave,Suite 937,Rochester,NY,14201,4243933031,8116 Amsterdam Ave,Suite 792,Queens,NY,14201,060NY720559,NY,2023-05-06,Unknown,True,13,Johns Hopkins School of Medicine,UCLA Medical Center,2025-05-09,221800123X,1302,Second,Ave,8116,Amsterdam,Ave,1,060NY720559,"Ana Anderson, DO",Ana,Anderson,Physician,60,Pulmonology,Expired,2021-04-04,2023-05-06,2022-01-28,1302 Second Ave,Rochester,NY,14201,4243933031,[],True,Johns Hopkins School of Medicine,2025-09-02,1302,Second,Ave
PR_00475,2310672455,Li,Rodriguez,MD PhD,"Li Rodriguez, MD PhD",Otolaryngology,2448 Second Ave,,Rochester,NY,10001,9172229148,2448 Second Ave,,Rochester,NY,10001,060NY281172,NY,2023-11-06,No,True,20,Yale School of Medicine,NewYork-Presbyterian Hospital,2025-05-09,225494128X,2448,Second,Ave,2448,Second,Ave,1,060NY281172,"Li Rodriguez, MD PhD",Li,Rodriguez,Physician,60,Otolaryngology,Expired,2018-08-01,2023-11-06,2022-09-20,2448 Second Ave,Rochester,NY,10001,9172229148,[],True,Yale School of Medicine,2025-09-02,2448,Second,Ave
PR_00476,6704254969,Barbara,Liu,DO PhD,"Barbara Liu, DO PhD",Neurology,2619 First Ave,,New york,NY,11201,4243243120,5297 Central Park West,Suite 340,Syracuse,NY,11201,060NY643962,NY,2025-10-09,Unknown,False,22,NYU Grossman School of Medicine,Mayo Clinic,2025-02-25,275876997X,2619,First,Ave,5297,Central Park,West,1,060NY643962,"Barbara Liu, DO PhD",Barbara,Liu,Physician,60,Neurology,Active,2019-10-25,2025-10-09,2024-01-08,2619 First Ave,New york,NY,11201,4243243120,[],False,NYU Grossman School of Medicine,2025-09-02,2619,First,Ave
PR_00477,8595325937,Barbara,Jones,MD,"Barbara Jones, MD",Emergency Medicine,6833 Park Avenue,,Bronx,NY,11201,8188074883,6833 Park Ave,,Bronx,NY,11201,060NY427718,NY,2025-09-02,Yes,False,37,UCSF School of Medicine,Massachusetts General Hospital,2025-03-26,268579952X,6833,Park,Ave,6833,Park,Ave,1,060NY427718,"Barbara Jones, MD",Barbara,Jones,Physician,60,Emergency Medicine,Expired,2020-03-04,2025-09-02,2024-08-14,6833 Park Avenue,Bronx,NY,11201,8188074883,[],False,UCSF School of Medicine,2025-09-02,6833,Park,Ave
PR_00480,2501058756,Rajesh,Harris,DO,"Rajesh Harris, DO",Otolaryngology,5147 Fifth Ave,Suite 823,Buffalo,NY,11203,6465227144,5147 Fifth Ave,Suite 823,Buffalo,NY,11203,060NY398595,NY,2023-11-30,Unknown,True,28,NYU Grossman School of Medicine,UCSF Medical Center,2025-06-03,243836914X,5147,Fifth,Ave,5147,Fifth,Ave,1,060NY398595,"Rajesh Harris, DO",Rajesh,Harris,Physician,60,Otolaryngology,Expired,2018-03-26,2023-11-30,2022-05-14,5147 Fifth Ave,Buffalo,NY,11203,6465227144,[],True,NYU Grossman School of Medicine,2025-09-02,5147,Fifth,Ave
PR_00481,2218231551,Karen,Williams,MD PhD,"Karen Williams, MD PhD",Emergency Medicine,9315 Broadway,,Albany,NY,10001,9292837760,9315 Broadway,,Albany,NY,10001,060NY620803,NY,2023-05-11,No,True,32,UCLA David Geffen School of Medicine,Massachusetts General Hospital,2024-12-08,255881942X,9315,Broadway,,9315,Broadway,,1,060NY620803,"Karen Williams, MD PhD",Karen,Williams,Physician,60,Emergency Medicine,Expired,2017-02-06,2023-05-11,2021-06-18,9315 Broadway,Albany,NY,10001,9292837760,[],True,UCLA David Geffen School of Medicine,2025-09-02,9315,Broadway,
PR_00482,37003321,Rajesh,Sanchez,DO,"Rajesh Sanchez, DO",Ophthalmology,1466 Park Ave,Suite 989,Syracuse,NY,10003,6467126234,1466 Park Ave,Suite 989,Syracuse,NY,10003,060NY350887,NY,2023-04-26,No,False,26,Harvard Medical School,NewYork-Presbyterian Hospital,2024-12-24,203155879X,1466,Park,Ave,1466,Park,Ave,1,060NY350887,"Rajesh Sanchez, DO",Rajesh,Sanchez,Physician,60,Ophthalmology,Expired,2016-07-12,2023-04-26,2021-11-08,1466 Park Ave,Syracuse,NY,10003,6467126234,[],False,Harvard Medical School,2025-09-02,1466,Park,Ave
PR_00483,2809448583,Priya,Clark,MD,"Priya Clark, MD",Neurology,9662 Broadway,,Bronx,NY,10004,2133634302,1321 Amsterdam Ave,,Rochester,NY,10004,060NY272154,NY,2025-03-24,Unknown,False,22,University of Pennsylvania Perelman School of Medicine,UCLA Medical Center,2025-04-22,252698234X,9662,Broadway,,1321,Amsterdam,Ave,1,060NY272154,"Priya Clark, MD",Priya,Clark,Physician,60,Neurology,Expired,2020-03-24,2025-03-24,2023-08-09,9662 Broadway,Bronx,NY,10004,2133634302,[],False,University of Pennsylvania Perelman School of Medicine,2025-09-02,9662,Broadway,
PR_00484,9457039437,James,Jackson,DO PhD,"James Jackson, DO PhD",Neurology,9886 Columbus Ave,Suite 215,Albany,NY,11202,3232246077,1749 Central Park West,,Bronx,NY,11202,060NY871440,NY,2024-09-03,Yes,True,12,NYU Grossman School of Medicine,Cleveland Clinic,2024-12-21,296628993X,9886,Columbus,Ave,1749,Central Park,West,1,060NY871440,"James Jackson, DO PhD",James,Jackson,Physician,60,Neurology,Expired,2019-06-28,2024-09-03,2023-10-01,9886 Columbus Ave,Albany,NY,11202,3232246077,[],True,NYU Grossman School of Medicine,2025-09-02,9886,Columbus,Ave
PR_00486,7310720112,Christopher,Ramirez,MD PhD,"Christopher Ramirez, MD PhD",Emergency Medicine,6841 Columbus Ave,,New york,NY,10005,8184408458,6841 Columbus Ave,,New york,NY,10005,060NY416722,NY,2023-10-18,Unknown,False,18,Harvard Medical School,Mount Sinai Hospital,2025-08-01,298171412X,6841,Columbus,Ave,6841,Columbus,Ave,1,060NY416722,"Christopher Ramirez, MD PhD",Christopher,Ramirez,Physician,60,Emergency Medicine,Expired,2020-02-24,2023-10-18,2023-04-22,6841 Columbus Ave,New york,NY,10005,8184408458,"[{""action_type"": ""Malpractice Settlement"", ""action_date"": ""2023-11-08"", ""description"": ""Disciplinary action related to documentation""}]",False,Harvard Medical School,2025-09-02,6841,Columbus,Ave
PR_00487,144734045,Ahmed,Martinez,DO,"Ahmed Martinez, DO",Otolaryngology,6184 Broadway,,New york,NY,11203,9174408339,6184 Broadway,,New york,NY,11203,060NY283524,NY,2023-01-28,Yes,True,37,UCLA David Geffen School of Medicine,Mount Sinai Hospital,2025-05-07,296042088X,6184,Broadway,,6184,Broadway,,1,060NY283524,"Ahmed Martinez, DO",Ahmed,Martinez,Physician,60,Otolaryngology,Expired,2020-06-21,2023-01-28,2022-06-14,6184 Broadway,New york,NY,11203,9174408339,[],True,UCLA David Geffen School of Medicine,2025-09-02,6184,Broadway,
PR_00488,5629657542,Li,Brown,MD PhD,"Li Brown, MD PhD",Radiology,9799 Third Ave,,Syracuse,NY,11203,6468889102,9799 Third Ave,,Syracuse,NY,11203,060NY489307,NY,2023-10-26,Unknown,False,24,UCLA David Geffen School of Medicine,Johns Hopkins Hospital,2024-10-29,233983969X,9799,Third,Ave,9799,Third,Ave,1,060NY489307,"Li Brown, MD PhD",Li,Brown,Physician,60,Radiology,Expired,2021-01-10,2023-10-26,2022-08-12,9799 Third Ave,Syracuse,NY,11203,6468889102,[],False,UCLA David Geffen School of Medicine,2025-09-02,9799,Third,Ave
PR_00490,9561372306,William,Anderson,MD PhD,"William Anderson, MD PhD",Psychiatry,5333 Central Park West,,Rochester,NY,14201,3233109113,5333 Central Park West,,Rochester,NY,14201,060NY959162,NY,2025-03-15,Yes,True,20,University of Pennsylvania Perelman School of Medicine,UCSF Medical Center,2025-03-31,228084257X,5333,Central Park,West,5333,Central Park,West,1,060NY959162,"William Anderson, MD PhD",William,Anderson,Physician,60,Psychiatry,Expired,2020-01-25,2025-03-15,2025-01-18,5333 Central Park West,Rochester,NY,14201,3233109113,[],True,University of Pennsylvania Perelman School of Medicine,2025-09-02,5333,Central Park,West
PR_00491,1656094568,Jessica,Miller,DO,"Jessica Miller, DO",Pulmonology,510 Lexington Avenue,Suite 894,Brooklyn,NY,10004,9294135977,510 Lexington Ave,Suite 894,Brooklyn,NY,10004,060NY170277,NY,2024-06-03,No,False,40,University of Michigan Medical School,Massachusetts General Hospital,2024-09-20,265945661X,510,Lexington,Ave,510,Lexington,Ave,1,060NY170277,"Jessica Miller, DO",Jessica,Miller,Physician,60,Pulmonology,Expired,2018-07-03,2024-06-03,2023-04-23,510 Lexington Avenue,Brooklyn,NY,10004,9294135977,"[{""action_type"": ""Malpractice Settlement"", ""action_date"": ""2022-12-09"", ""description"": ""Disciplinary action related to documentation""}]",False,University of Michigan Medical School,2025-09-02,510,Lexington,Ave
